item_number,brand_name,category,quality_code,estimated_erp,listed_price,sold_price
208392118,Dooney & Bourke,Leather Crossbody Bag,Q2,212.0,44.74,44.74
216333369,Dooney & Bourke,Leather Crossbody Bag,Q2,212.0,42.74,42.74
213970513,Dooney & Bourke,Leather Crossbody Bag,Q2,212.0,48.74,48.74
208924470,Dooney & Bourke,Leather Crossbody Bag,Q2,212.0,42.74,42.74
208527444,Dooney & Bourke,Leather Crossbody Bag,Q2,212.0,44.74,44.74
208873218,Dooney & Bourke,Leather Crossbody Bag,Q2,148.0,34.74,34.74
213970238,Dooney & Bourke,Leather Crossbody Bag,Q2,212.0,48.74,48.74
213970463,Dooney & Bourke,Leather Crossbody Bag,Q2,212.0,48.74,48.74
209868206,Dooney & Bourke,Leather Crossbody Bag,Q2,212.0,49.74,49.74
210714305,Dooney & Bourke,Leather Crossbody Bag,Q2,268.0,112.74,112.74
216238725,Dooney & Bourke,Leather Crossbody Bag,Q2,212.0,73.74,73.74
216234136,Dooney & Bourke,Leather Crossbody Bag,Q2,212.0,44.74,44.74
216055016,Dooney & Bourke,Leather Crossbody Bag,Q2,212.0,62.74,62.74
212553791,Dooney & Bourke,Leather Crossbody Bag,Q2,212.0,48.74,48.74
211079767,Dooney & Bourke,Leather Crossbody Bag,Q2,212.0,44.74,44.74
213970320,Dooney & Bourke,Leather Crossbody Bag,Q2,212.0,48.74,48.74
209863276,Dooney & Bourke,Leather Crossbody Bag,Q2,212.0,44.74,44.74
216846480,Dooney & Bourke,Leather Crossbody Bag,Q2,212.0,44.74,44.74
212290939,Dooney & Bourke,Leather Crossbody Bag,Q2,212.0,44.74,44.74
208859803,Dooney & Bourke,Leather Crossbody Bag,Q2,212.0,44.74,44.74
213459054,Dooney & Bourke,Leather Crossbody Bag,Q2,228.0,150.74,135.74
209016409,Dooney & Bourke,Leather Crossbody Bag,Q2,212.0,44.74,44.74
206420471,Dooney & Bourke,Leather Crossbody Bag,Q2,212.0,42.74,42.74
218056561,Dooney & Bourke,Leather Crossbody Bag,Q2,212.0,75.74,75.74
207231256,Dooney & Bourke,Leather Crossbody Bag,Q2,212.0,44.74,44.74
210621884,Dooney & Bourke,Leather Crossbody Bag,Q2,212.0,44.74,44.74
216952164,Dooney & Bourke,Leather Crossbody Bag,Q2,212.0,44.74,44.74
213970411,Dooney & Bourke,Leather Crossbody Bag,Q2,212.0,48.74,48.74
212308577,Dooney & Bourke,Leather Crossbody Bag,Q3,212.0,44.74,44.74
213958185,Dooney & Bourke,Leather Crossbody Bag,Q3,212.0,162.74,129.74
216422604,Dooney & Bourke,Leather Crossbody Bag,Q3,212.0,44.74,44.74
208849102,Dooney & Bourke,Leather Crossbody Bag,Q3,212.0,75.74,75.74
208873177,Dooney & Bourke,Leather Crossbody Bag,Q3,148.0,29.74,31.74
214004066,Dooney & Bourke,Leather Crossbody Bag,Q3,169.0,74.74,74.74
214157376,Dooney & Bourke,Leather Crossbody Bag,Q3,212.0,54.74,54.74
209895657,Dooney & Bourke,Leather Crossbody Bag,Q3,212.0,44.74,44.74
214461555,Dooney & Bourke,Leather Crossbody Bag,Q3,212.0,44.74,44.74
213067341,Dooney & Bourke,Leather Crossbody Bag,Q3,212.0,44.74,44.74
217030769,Dooney & Bourke,Leather Crossbody Bag,Q3,212.0,44.74,44.74
212005687,Dooney & Bourke,Leather Crossbody Bag,QUALITY,212.0,44.74,44.74
207608058,Dooney & Bourke,Leather Hobo,Q1,319.0,251.74,0.0
208735999,Dooney & Bourke,Leather Hobo,Q2,319.0,251.74,0.0
208158911,Dooney & Bourke,Leather Hobo,Q2,319.0,70.74,70.74
207287122,Dooney & Bourke,Leather Hobo,Q2,319.0,70.74,70.74
215116286,Dooney & Bourke,Leather Hobo,Q3,265.0,138.74,138.74
217233592,Dooney & Bourke,Leather Hobo,Q3,319.0,63.74,63.74
207217057,Dooney & Bourke,Leather Satchel,Q1,308.0,86.74,86.74
213741303,Dooney & Bourke,Leather Satchel,Q1,308.0,238.74,238.74
212595274,Dooney & Bourke,Leather Satchel,Q1,308.0,67.74,67.74
207216932,Dooney & Bourke,Leather Satchel,Q1,308.0,144.74,99.74
216333114,Dooney & Bourke,Leather Satchel,Q1,308.0,101.74,101.74
210353119,Dooney & Bourke,Leather Satchel,Q2,379.0,135.74,135.74
218056678,Dooney & Bourke,Leather Satchel,Q2,308.0,76.74,76.74
208696291,Dooney & Bourke,Leather Satchel,Q2,400.0,124.74,124.74
210426476,Dooney & Bourke,Leather Satchel,Q2,308.0,72.74,72.74
211486574,Dooney & Bourke,Leather Satchel,Q2,308.0,67.74,67.74
212773798,Dooney & Bourke,Leather Satchel,Q2,308.0,67.74,67.74
213275810,Dooney & Bourke,Leather Satchel,Q2,308.0,67.74,67.74
214985055,Dooney & Bourke,Leather Satchel,Q2,308.0,67.74,67.74
209194132,Dooney & Bourke,Leather Satchel,Q2,308.0,67.74,67.74
210956473,Dooney & Bourke,Leather Satchel,Q2,308.0,70.74,70.74
214118958,Dooney & Bourke,Leather Satchel,Q2,308.0,67.74,67.74
211009625,Dooney & Bourke,Leather Satchel,Q2,308.0,104.74,104.74
217230965,Dooney & Bourke,Leather Satchel,Q2,244.0,83.74,83.74
208209591,Dooney & Bourke,Leather Satchel,Q2,308.0,73.74,73.74
216332959,Dooney & Bourke,Leather Satchel,Q2,308.0,101.74,101.74
212173581,Dooney & Bourke,Leather Satchel,Q2,308.0,95.74,95.74
217606376,Dooney & Bourke,Leather Satchel,Q2,308.0,67.74,67.74
216333015,Dooney & Bourke,Leather Satchel,Q2,308.0,67.74,67.74
212308593,Dooney & Bourke,Leather Satchel,Q2,468.0,140.74,140.74
210714746,Dooney & Bourke,Leather Satchel,Q2,308.0,67.74,67.74
213115383,Dooney & Bourke,Leather Satchel,Q2,308.0,67.74,67.74
207608035,Dooney & Bourke,Leather Satchel,Q2,568.0,349.74,349.74
212340124,Dooney & Bourke,Leather Satchel,Q3,588.0,129.74,129.74
217230885,Dooney & Bourke,Leather Satchel,Q3,308.0,57.74,57.74
213018411,Dooney & Bourke,Leather Satchel,Q3,308.0,61.74,61.74
208731791,Dooney & Bourke,Leather Satchel,Q3,300.0,81.74,81.74
214613897,Dooney & Bourke,Leather Satchel,Q3,298.0,119.74,119.74
210952332,Dooney & Bourke,Leather Satchel,Q3,308.0,64.74,64.74
208194418,Dooney & Bourke,Leather Satchel,Q3,308.0,67.74,67.74
209362661,Dooney & Bourke,Leather Shoulder Bag,Q1,319.0,124.74,123.74
209439390,Dooney & Bourke,Leather Shoulder Bag,Q1,458.0,147.74,147.74
209325953,Dooney & Bourke,Leather Shoulder Bag,Q1,248.0,52.74,52.74
214453664,Dooney & Bourke,Leather Shoulder Bag,Q2,319.0,70.74,70.74
210390760,Dooney & Bourke,Leather Shoulder Bag,Q2,319.0,60.74,60.74
210945084,Dooney & Bourke,Leather Shoulder Bag,Q2,319.0,70.74,70.74
216829242,Dooney & Bourke,Leather Shoulder Bag,Q2,319.0,70.74,70.74
210007118,Dooney & Bourke,Leather Shoulder Bag,Q2,319.0,70.74,70.74
208929248,Dooney & Bourke,Leather Shoulder Bag,Q2,212.0,44.74,44.74
216983199,Dooney & Bourke,Leather Shoulder Bag,Q2,319.0,70.74,70.74
209980582,Dooney & Bourke,Leather Shoulder Bag,Q2,319.0,70.74,70.74
214482431,Dooney & Bourke,Leather Shoulder Bag,Q2,319.0,130.74,140.74
212863581,Dooney & Bourke,Leather Shoulder Bag,Q2,319.0,70.74,70.74
215670512,Dooney & Bourke,Leather Shoulder Bag,Q2,319.0,70.74,70.74
208799841,Dooney & Bourke,Leather Shoulder Bag,Q2,319.0,70.74,70.74
207608138,Dooney & Bourke,Leather Shoulder Bag,Q2,319.0,95.74,95.74
210895153,Dooney & Bourke,Leather Shoulder Bag,Q2,319.0,70.74,70.74
213990845,Dooney & Bourke,Leather Shoulder Bag,Q2,319.0,70.74,70.74
210920564,Dooney & Bourke,Leather Shoulder Bag,Q2,319.0,70.74,70.74
217603154,Dooney & Bourke,Leather Shoulder Bag,Q2,319.0,70.74,70.74
213296974,Dooney & Bourke,Leather Shoulder Bag,Q2,212.0,44.74,44.74
207988530,Dooney & Bourke,Leather Shoulder Bag,Q2,319.0,70.74,70.74
216948244,Dooney & Bourke,Leather Shoulder Bag,Q3,319.0,88.74,88.74
210914940,Dooney & Bourke,Leather Shoulder Bag,Q3,319.0,59.74,59.74
208778813,Dooney & Bourke,Leather Shoulder Bag,Q3,319.0,35.74,37.74
209927866,Dooney & Bourke,Leather Shoulder Bag,Q3,319.0,247.74,0.0
212864355,Dooney & Bourke,Leather Shoulder Bag,Q3,328.0,75.74,75.74
212762955,Dooney & Bourke,Leather Shoulder Bag,Q3,319.0,155.74,168.74
213347977,Dooney & Bourke,Leather Shoulder Bag,Q3,319.0,70.74,70.74
212614511,Dooney & Bourke,Leather Shoulder Bag,Q3,319.0,70.74,70.74
216982742,Dooney & Bourke,Leather Shoulder Bag,Q3,319.0,70.74,70.74
217585542,Dooney & Bourke,Leather Shoulder Bag,Q3,319.0,70.74,70.74
210404466,Dooney & Bourke,Leather Shoulder Bag,Q3,450.0,123.74,123.74
207719066,Dooney & Bourke,Leather Shoulder Bag,Q3,600.0,102.74,102.74
209418960,Dooney & Bourke,Leather Shoulder Bag,Q3,319.0,70.74,47.74
206658341,Dooney & Bourke,Leather Tote,Q1,319.0,105.74,105.74
214721731,Dooney & Bourke,Leather Tote,Q1,244.0,80.74,80.74
210927155,Dooney & Bourke,Leather Tote,Q1,319.0,70.74,70.74
210353294,Dooney & Bourke,Leather Tote,Q2,368.0,88.74,88.74
208821050,Dooney & Bourke,Leather Tote,Q2,319.0,76.74,76.74
215063748,Dooney & Bourke,Leather Tote,Q2,319.0,70.74,70.74
213018857,Dooney & Bourke,Leather Tote,Q2,482.0,125.74,125.74
212712930,Dooney & Bourke,Leather Tote,Q2,319.0,105.74,105.74
215598918,Dooney & Bourke,Leather Tote,Q2,319.0,124.74,124.74
207636107,Dooney & Bourke,Leather Tote,Q2,319.0,100.74,100.74
213275853,Dooney & Bourke,Leather Tote,Q2,265.0,55.74,55.74
215593442,Dooney & Bourke,Leather Tote,Q2,319.0,70.74,70.74
207608016,Dooney & Bourke,Leather Tote,Q2,328.0,199.74,199.74
215023719,Dooney & Bourke,Leather Tote,Q2,244.0,80.74,80.74
207018284,Dooney & Bourke,Leather Tote,Q2,358.0,157.74,157.74
212355123,Dooney & Bourke,Leather Tote,Q2,319.0,194.74,177.74
213133177,Dooney & Bourke,Leather Tote,Q2,319.0,79.74,79.74
208552042,Dooney & Bourke,Leather Tote,Q2,319.0,70.74,70.74
214985109,Dooney & Bourke,Leather Tote,Q2,319.0,70.74,70.74
208493218,Dooney & Bourke,Leather Tote,Q3,319.0,60.74,60.74
206780064,Dooney & Bourke,Leather Tote,Q3,308.0,67.74,67.74
215560330,Dooney & Bourke,Leather Tote,Q3,319.0,70.74,70.74
214719122,Dooney & Bourke,Leather Tote,Q3,319.0,70.74,70.74
214292543,Dooney & Bourke,Leather Tote,Q3,265.0,137.74,129.74
209079589,Dooney & Bourke,Leather Tote,Q3,319.0,70.74,70.74
209032857,Dooney & Bourke,Leather Tote,Q3,319.0,70.74,70.74
214541081,Dooney & Bourke,Leather Wallet,Q1,158.0,46.74,46.74
215257227,Dooney & Bourke,Leather Wallet,Q1,158.0,34.74,36.74
214595616,Dooney & Bourke,Leather Wallet,Q1,158.0,34.74,34.74
211547459,Dooney & Bourke,Leather Wallet,Q1,158.0,34.74,36.74
215248702,Dooney & Bourke,Leather Wallet,Q2,126.0,28.74,30.74
211159885,Dooney & Bourke,Leather Wallet,Q2,62.0,17.74,17.74
216168130,Dooney & Bourke,Leather Wallet,Q2,158.0,34.74,24.74
209996470,Dooney & Bourke,Leather Wallet,Q2,158.0,34.74,36.74
215616866,Dooney & Bourke,Leather Wallet,Q2,158.0,34.74,36.74
208718472,Dooney & Bourke,Leather Wallet,Q2,158.0,37.74,37.74
216364380,Dooney & Bourke,Leather Wallet,Q2,158.0,34.74,36.74
210920745,Dooney & Bourke,Leather Wallet,Q2,158.0,34.74,36.74
215237866,Dooney & Bourke,Leather Wallet,Q2,158.0,34.74,34.74
210515633,Dooney & Bourke,Leather Wallet,Q2,158.0,34.74,36.74
210920625,Dooney & Bourke,Leather Wallet,Q2,158.0,34.74,36.74
215784187,Dooney & Bourke,Leather Wallet,Q2,158.0,34.74,36.74
210807137,Dooney & Bourke,Leather Wallet,Q2,158.0,35.74,30.74
209447192,Dooney & Bourke,Leather Wallet,Q2,158.0,34.74,36.74
210867920,Dooney & Bourke,Leather Wallet,Q2,169.0,46.74,46.74
215602269,Dooney & Bourke,Leather Wallet,Q2,158.0,34.74,36.74
216230944,Dooney & Bourke,Leather Wallet,Q2,158.0,34.74,36.74
215044203,Dooney & Bourke,Leather Wallet,Q2,158.0,34.74,36.74
214985091,Dooney & Bourke,Leather Wallet,Q2,158.0,50.74,51.74
207203242,Dooney & Bourke,Leather Wallet,Q2,158.0,34.74,36.74
216757429,Dooney & Bourke,Leather Wallet,Q3,158.0,34.74,36.74
217934405,Dooney & Bourke,Leather Weekender,Q2,482.0,87.74,87.74
216242109,Dooney & Bourke,Leather Wristlet,Q1,39.0,14.74,14.74
206643426,Dooney & Bourke,Leather Wristlet,Q1,75.0,28.74,28.74
211051485,Dooney & Bourke,Leather Wristlet,Q1,126.0,28.74,28.74
207486170,Dooney & Bourke,Leather Wristlet,Q1,126.0,35.74,35.74
213906320,Dooney & Bourke,Leather Wristlet,Q1,126.0,28.74,28.74
215622335,Dooney & Bourke,Leather Wristlet,Q1,126.0,28.74,28.74
215622335,Dooney & Bourke,Leather Wristlet,Q1,126.0,28.74,28.74
212150054,Dooney & Bourke,Leather Wristlet,Q2,126.0,28.74,28.74
214686876,Dooney & Bourke,Leather Wristlet,Q2,126.0,28.74,28.74
213685446,Dooney & Bourke,Leather Wristlet,Q2,126.0,28.74,28.74
211004854,Dooney & Bourke,Leather Wristlet,Q2,126.0,49.74,49.74
214513130,Dooney & Bourke,Leather Wristlet,Q2,126.0,37.74,37.74
208801383,Dooney & Bourke,Leather Wristlet,Q2,126.0,28.74,28.74
211079955,Dooney & Bourke,Leather Wristlet,Q2,126.0,28.74,28.74
217108075,Dooney & Bourke,Leather Wristlet,Q2,126.0,28.74,28.74
213275827,Dooney & Bourke,Leather Wristlet,Q2,126.0,28.74,28.74
211375690,Dooney & Bourke,Leather Wristlet,Q2,126.0,25.74,25.74
216818874,Dooney & Bourke,Leather Wristlet,Q3,126.0,28.74,28.74
212703149,Dooney & Bourke,Messenger,Q2,479.0,95.74,95.74
217149332,Dooney & Bourke,Satchel,Q1,244.0,51.74,51.74
207044941,Dooney & Bourke,Satchel,Q1,244.0,86.74,86.74
210947482,Dooney & Bourke,Satchel,Q1,244.0,80.74,80.74
206658404,Dooney & Bourke,Satchel,Q2,244.0,80.74,80.74
217618258,Dooney & Bourke,Satchel,Q2,212.0,44.74,44.74
212089732,Dooney & Bourke,Satchel,Q2,265.0,55.74,55.74
216806477,Dooney & Bourke,Satchel,Q2,244.0,80.74,80.74
212634974,Dooney & Bourke,Satchel,Q2,218.0,50.74,50.74
215398645,Dooney & Bourke,Satchel,Q3,244.0,80.74,80.74
210484518,Dooney & Bourke,Satchel,Q3,244.0,80.74,80.74
208859863,Dooney & Bourke,Satchel,Q3,244.0,58.74,58.74
214611795,Dooney & Bourke,Shoulder Bag,Q1,212.0,44.74,44.74
207795854,Dooney & Bourke,Shoulder Bag,Q1,212.0,44.74,44.74
217066337,Dooney & Bourke,Shoulder Bag,Q1,212.0,44.74,44.74
207050055,Dooney & Bourke,Shoulder Bag,Q1,212.0,67.74,67.74
217349987,Dooney & Bourke,Shoulder Bag,Q1,212.0,44.74,44.74
213537308,Dooney & Bourke,Shoulder Bag,Q2,212.0,44.74,44.74
214611847,Dooney & Bourke,Shoulder Bag,Q2,244.0,80.74,80.74
206412101,Dooney & Bourke,Shoulder Bag,Q2,212.0,53.74,53.74
209364281,Dooney & Bourke,Shoulder Bag,Q2,265.0,55.74,55.74
216255067,Dooney & Bourke,Shoulder Bag,Q2,212.0,44.74,44.74
206127930,Dooney & Bourke,Shoulder Bag,Q2,212.0,44.74,44.74
214998510,Dooney & Bourke,Shoulder Bag,Q2,212.0,44.74,44.74
206379516,Dooney & Bourke,Shoulder Bag,Q2,212.0,44.74,44.74
217525944,Dooney & Bourke,Shoulder Bag,Q2,212.0,44.74,44.74
217425253,Dooney & Bourke,Shoulder Bag,Q2,212.0,44.74,44.74
215645590,Dooney & Bourke,Shoulder Bag,Q2,318.0,76.74,76.74
217654745,Dooney & Bourke,Shoulder Bag,Q3,212.0,61.74,61.74
212089878,Dooney & Bourke,Shoulder Bag,Q3,212.0,44.74,44.74
218086256,Dooney & Bourke,Shoulder Bag,Q3,265.0,55.74,55.74
206658439,Dooney & Bourke,Shoulder Bag,Q3,212.0,44.74,44.74
210350722,Dooney & Bourke,Tote,Q1,265.0,121.74,121.74
212021568,Dooney & Bourke,Tote,Q1,265.0,55.74,55.74
215019907,Dooney & Bourke,Tote,Q1,319.0,92.74,92.74
216192425,Dooney & Bourke,Tote,Q1,212.0,44.74,44.74
207036359,Dooney & Bourke,Tote,Q1,265.0,55.74,55.74
209574740,Dooney & Bourke,Tote,Q1,265.0,55.74,55.74
205820085,Dooney & Bourke,Tote,Q1,265.0,55.74,55.74
213908989,Dooney & Bourke,Tote,Q1,265.0,55.74,55.74
208652715,Dooney & Bourke,Tote,Q1,223.0,136.74,155.74
216852930,Dooney & Bourke,Tote,Q2,265.0,55.74,55.74
209906049,Dooney & Bourke,Tote,Q2,265.0,90.74,90.74
209508465,Dooney & Bourke,Tote,Q2,265.0,55.74,55.74
212407704,Dooney & Bourke,Tote,Q2,265.0,55.74,55.74
214953185,Dooney & Bourke,Tote,Q2,265.0,55.74,55.74
206601087,Dooney & Bourke,Tote,Q2,265.0,55.74,55.74
217307082,Dooney & Bourke,Tote,Q2,265.0,55.74,55.74
216770695,Dooney & Bourke,Tote,Q2,265.0,55.74,55.74
209325142,Dooney & Bourke,Tote,Q2,265.0,55.74,55.74
206512696,Dooney & Bourke,Tote,Q2,265.0,55.74,55.74
216482927,Dooney & Bourke,Tote,Q2,265.0,55.74,55.74
215576490,Dooney & Bourke,Tote,Q2,265.0,55.74,55.74
213855196,Dooney & Bourke,Tote,Q2,265.0,55.74,55.74
214904483,Dooney & Bourke,Tote,Q2,265.0,71.74,71.74
208821135,Dooney & Bourke,Tote,Q2,200.0,90.74,90.74
206457312,Dooney & Bourke,Tote,Q2,265.0,84.74,84.74
216603302,Dooney & Bourke,Tote,Q2,265.0,60.74,60.74
215038247,Dooney & Bourke,Tote,Q2,265.0,55.74,55.74
209390423,Dooney & Bourke,Tote,Q2,265.0,87.74,87.74
216883348,Dooney & Bourke,Tote,Q3,265.0,55.74,55.74
205949492,Dooney & Bourke,Wallet,Q1,126.0,47.74,42.74
207596995,Dooney & Bourke,Wallet,Q2,126.0,28.74,30.74
209638449,Dooney & Bourke,Wallet,Q2,126.0,31.74,33.74
206610321,Dooney & Bourke,Wallet,Q2,126.0,28.74,30.74
209637307,Dooney & Bourke,Wallet,Q2,126.0,28.74,30.74
209836969,Dooney & Bourke,Wallet,Q3,126.0,28.74,30.74
210573954,Dooney & Bourke,Weekender,Q2,383.0,88.74,88.74
211783524,Dooney & Bourke,Wristlet,Q1,62.0,17.74,19.74
211782408,Dooney & Bourke,Wristlet,Q1,62.0,17.74,19.74
213852397,Dooney & Bourke,Wristlet,Q1,62.0,17.74,19.74
207502398,Dooney & Bourke,Wristlet,Q1,62.0,17.74,19.74
211783524,Dooney & Bourke,Wristlet,Q1,62.0,17.74,19.74
210568954,Dooney & Bourke,Wristlet,Q1,62.0,17.74,19.74
213401943,Dooney & Bourke,Wristlet,Q1,62.0,17.74,17.74
216242741,Dooney & Bourke,Wristlet,Q2,62.0,17.74,19.74
207597009,Dooney & Bourke,Wristlet,Q2,62.0,17.74,19.74
215667171,Dooney & Bourke,Wristlet,Q2,62.0,17.74,19.74
206446793,Dooney & Bourke,Wristlet,Q2,62.0,17.74,19.74
206356063,Dooney & Bourke,Wristlet,Q2,62.0,17.74,17.74
213300072,Dooney & Bourke,Wristlet,Q2,62.0,17.74,19.74
207212126,Dooney & Bourke,Wristlet,Q2,38.0,24.74,17.74
215391930,Dooney & Bourke,Wristlet,Q2,62.0,17.74,19.74
214523672,Dooney & Bourke,Wristlet,Q2,62.0,17.74,17.74
208806598,Dooney & Bourke,Wristlet,Q2,62.0,17.74,19.74
207553551,Dooney & Bourke,Wristlet,Q2,31.0,10.74,10.74
206207319,Dooney & Bourke,Wristlet,Q2,62.0,17.74,19.74
217577817,Dooney & Bourke,Wristlet,Q2,62.0,17.74,19.74
208820898,Dooney & Bourke,Wristlet,Q2,126.0,28.74,30.74
215603438,Dooney & Bourke For Disney ,Clutch,Q1,191.0,47.74,47.74
206489263,Dooney & Bourke For Disney ,Hobo,Q1,318.0,76.74,76.74
209207015,Dooney & Bourke For Disney ,Leather Satchel,Q2,382.0,84.74,84.74
212727691,Dooney & Bourke For Disney ,Shoulder Bag,Q1,212.0,144.74,144.74
215939384,Dooney & Bourke For Disney ,Tote,Q2,350.0,223.74,223.74
213768934,Dooney & Bourke For Disney ,Wristlet,Q1,191.0,40.74,40.74
216074220,Dooney & Bourke For Disney ,Wristlet,Q1,88.0,64.74,64.74
216311439,Dooney & Bourke x MLB,Leather Wallet,Q2,158.0,34.74,34.74
214996142,Dooney & Bourke x MLB,Leather Wristlet,Q2,126.0,28.74,28.74
214989071,Dooney & Bourke x MLB,Wristlet,Q2,62.0,17.74,17.74
213707696,ESQ by Movado,Watch,Q3,595.0,107.74,107.74
212141101,Emilio Pepe,Makeup Bag,Q2,32.0,12.74,12.74
211702572,Emilio Pucci,3/4 Sleeve Blouse,Q2,995.0,189.74,189.74
211460679,Emilio Pucci,3/4 Sleeve Top,Q2,635.0,133.74,133.74
210704502,Emilio Pucci,3/4 Sleeve Top,Q2,530.0,105.74,105.74
215479993,Emilio Pucci,3/4 Sleeve Top,Q2,810.0,161.74,161.74
211286649,Emilio Pucci,Active Pants,Q2,1490.0,372.74,0.0
216291379,Emilio Pucci,Active Pants,Q2,306.0,64.74,64.74
212705478,Emilio Pucci,Ankle Boots,Q2,1380.0,221.74,207.74
208621346,Emilio Pucci,Ankle Boots,Q2,1380.0,231.74,221.74
208490017,Emilio Pucci,Card Holder ,Q3,640.0,89.74,89.74
217919144,Emilio Pucci,Cardigan,Q2,450.0,135.74,135.74
214588706,Emilio Pucci,Casual Dress,Q1,995.0,139.74,139.74
210413609,Emilio Pucci,Casual Dress,Q1,1095.0,212.74,217.74
217310781,Emilio Pucci,Casual Dress,Q1,995.0,139.74,139.74
208009165,Emilio Pucci,Casual Dress,Q1,1085.0,368.74,0.0
208297190,Emilio Pucci,Casual Dress,Q1,630.0,168.74,93.74
206588055,Emilio Pucci,Casual Dress,Q2,1285.0,449.74,199.74
206588897,Emilio Pucci,Casual Dress,Q2,1085.0,195.74,99.74
205995083,Emilio Pucci,Casual Dress,Q2,990.0,247.74,247.74
215979024,Emilio Pucci,Casual Dress,Q2,1085.0,216.74,132.74
206690908,Emilio Pucci,Casual Dress,Q3,1625.0,879.74,839.74
216166533,Emilio Pucci,Casual Dress,Q3,1205.0,240.74,240.74
207445686,Emilio Pucci,Casual Dress,Q3,2730.0,464.74,464.74
205741049,Emilio Pucci,Casual Dress,Q3,1085.0,206.74,0.0
208177816,Emilio Pucci,Casual Pants,Q1,450.0,243.74,243.74
215027991,Emilio Pucci,Casual Pants,Q2,1225.0,281.74,281.74
206211029,Emilio Pucci,Casual Pants,Q2,1510.0,271.74,271.74
214518494,Emilio Pucci,Casual Skirt,Q1,1136.0,329.74,329.74
214537877,Emilio Pucci,Casual Skirt,Q2,1535.0,322.74,322.74
213118492,Emilio Pucci,Casual Skirt,Q3,1075.0,214.74,214.74
212790367,Emilio Pucci,Coat,Q2,1900.0,285.74,285.74
216488695,Emilio Pucci,Coat,Q2,475.0,199.74,199.74
206855904,Emilio Pucci,Coat,Q2,3960.0,399.74,349.74
210837336,Emilio Pucci,Cocktail Dress,Q1,2450.0,416.74,416.74
211175036,Emilio Pucci,Cocktail Dress,Q1,1615.0,322.74,0.0
209829424,Emilio Pucci,Cocktail Dress,Q1,1345.0,349.74,0.0
208441951,Emilio Pucci,Cocktail Dress,Q1,1085.0,227.74,227.74
206496004,Emilio Pucci,Cocktail Dress,Q2,2325.0,352.74,0.0
208071843,Emilio Pucci,Cocktail Dress,Q2,1760.0,123.74,123.74
213973685,Emilio Pucci,Cocktail Dress,Q2,1370.0,157.74,157.74
216994788,Emilio Pucci,Cocktail Dress,Q2,1085.0,97.74,0.0
214252382,Emilio Pucci,Cocktail Dress,Q2,1723.0,200.74,160.74
207613446,Emilio Pucci,Cocktail Dress,Q2,1085.0,151.74,151.74
211527129,Emilio Pucci,Cocktail Dress,Q2,1200.0,360.74,360.74
210411271,Emilio Pucci,Cocktail Dress,Q2,700.0,245.74,85.74
209428505,Emilio Pucci,Cocktail Dress,Q2,940.0,225.74,225.74
210680498,Emilio Pucci,Cocktail Dress,Q2,1000.0,964.74,0.0
212028912,Emilio Pucci,Cocktail Dress,Q2,890.0,267.74,267.74
210959177,Emilio Pucci,Cocktail Dress,Q2,945.0,292.74,0.0
206132859,Emilio Pucci,Cocktail Dress,Q2,1775.0,266.74,266.74
207897692,Emilio Pucci,Cocktail Dress,Q2,950.0,322.74,0.0
209291574,Emilio Pucci,Cocktail Dress,Q2,940.0,216.74,9.74
209398169,Emilio Pucci,Cocktail Dress,Q2,940.0,244.74,230.74
209825912,Emilio Pucci,Cocktail Dress,Q2,1085.0,347.74,347.74
207764706,Emilio Pucci,Cocktail Dress,Q2,850.0,238.74,99.74
208147508,Emilio Pucci,Cocktail Dress,Q2,700.0,245.74,245.74
207541879,Emilio Pucci,Cocktail Dress,Q2,1600.0,192.74,192.74
206592880,Emilio Pucci,Cocktail Dress,Q2,1723.0,292.74,200.74
214907201,Emilio Pucci,Cocktail Dress,Q2,873.0,270.74,270.74
211023329,Emilio Pucci,Cocktail Dress,Q2,2015.0,241.74,213.74
209906083,Emilio Pucci,Cocktail Dress,Q2,1085.0,151.74,97.74
210746599,Emilio Pucci,Cocktail Dress,Q2,1280.0,332.74,332.74
206173358,Emilio Pucci,Cocktail Dress,Q3,1775.0,390.74,390.74
213099452,Emilio Pucci,Cocktail Dress,Q3,1200.0,192.74,192.74
208843357,Emilio Pucci,Cocktail Dress,Q3,995.0,99.74,99.74
205782638,Emilio Pucci,Cocktail Dress,Q3,1775.0,213.74,213.74
209779146,Emilio Pucci,Dress Pants,Q1,720.0,143.74,143.74
209047753,Emilio Pucci,Dress Pants,Q1,1290.0,283.74,283.74
212414865,Emilio Pucci,Dress Pants,Q2,565.0,129.74,129.74
210977528,Emilio Pucci,Dress Pants,Q2,480.0,168.74,168.74
206144162,Emilio Pucci,Dress Pants,Q2,565.0,129.74,129.74
207765133,Emilio Pucci,Heels,Q2,1115.0,245.74,245.74
213070285,Emilio Pucci,Heels,Q2,1100.0,176.74,176.74
212058147,Emilio Pucci,Heels,Q2,1100.0,120.74,120.74
209040230,Emilio Pucci,Heels,Q2,1115.0,156.74,0.0
210317457,Emilio Pucci,Heels,Q2,1115.0,234.74,234.74
206753517,Emilio Pucci,Heels,Q2,745.0,134.74,127.74
206268019,Emilio Pucci,Heels,Q2,1875.0,281.74,119.74
207630009,Emilio Pucci,Leather Pants,Q2,1299.0,272.74,25.74
208206384,Emilio Pucci,Leather Satchel,Q2,2165.0,281.74,281.74
