brand_name,category_name,quality_code,count_items_per_category,avg_erp,avg_listed_price,avg_sold_price
Chloé,Heels,Q3,15,694.67,118.07,114.92
Chloé,Jacket,Q1,1,328,95.74,null
Chloé,Jacket,Q2,2,1516,238.74,227.74
Chloé,Jacket,Q3,1,500,94.74,null
Chloé,Jeans,Q1,2,1090,254.74,161.37
Chloé,Jeans,Q2,4,555,136.49,92.07
Chloé,Jeans,Q3,4,1120,169.24,171.74
Chloé,Jumpsuit,Q1,1,306,null,null
Chloé,Khakis,Q2,1,1395,292.74,292.74
Chloé,Khakis,Q3,1,255,63.74,null
Chloé,Leather Backpack,Q1,1,1850,629.74,null
Chloé,Leather Backpack,Q3,1,1490,447.74,null
Chloé,Leather Belt,Q2,1,550,154.74,154.74
Chloé,Leather Bucket Bag,Q1,1,1600,674.74,null
Chloé,Leather Card Holder,Q1,1,480,134.74,134.74
Chloé,Leather Card Holder,Q2,1,240,194.74,194.74
Chloé,Leather Card Holder,Q3,1,380,79.74,null
Chloé,Leather Clutch,Q2,1,625,199.74,199.74
Chloé,Leather Clutch,Q3,2,1078,277.74,277.74
Chloé,Leather Coin Purse,Q2,1,430,94.74,null
Chloé,Leather Crossbody Bag,Q1,5,1420.4,527.34,527.34
Chloé,Leather Crossbody Bag,Q2,23,1214.7,428.53,351.7
Chloé,Leather Crossbody Bag,Q3,7,861.29,290.24,327.24
Chloé,Leather Hobo,Q2,3,1511.67,515.07,382.74
Chloé,Leather Satchel,Q1,2,1154,649.74,null
Chloé,Leather Satchel,Q2,25,1660.12,536.5,342.57
Chloé,Leather Satchel,Q3,14,1850,464.51,396.6
Chloé,Leather Shoulder Bag,Q2,7,2227.14,452.74,271.49
Chloé,Leather Shoulder Bag,Q3,5,1542,305.94,291.41
Chloé,Leather Tote,Q2,9,1702,514.12,344.1
Chloé,Leather Tote,Q3,6,1516.67,341.41,282.49
Chloé,Leather Wallet,Q1,1,306,null,null
Chloé,Leather Wallet,Q2,8,612.63,224.6,230.41
Chloé,Leather Wallet,Q3,12,640,146.91,138.57
Chloé,Linen Pants,Q1,1,625,162.74,null
Chloé,Long Sleeve Blouse,Q2,4,1061.25,351.49,58.74
Chloé,Long Sleeve Blouse,Q3,1,900,108.74,108.74
Chloé,Long Sleeve Silk Top,Q1,2,1570,342.74,392.74
Chloé,Long Sleeve Silk Top,Q2,3,1413.33,241.41,139.24
Chloé,Long Sleeve T-Shirt,Q2,3,368.67,51.74,51.24
Chloé,Long Sleeve Top,Q2,2,1200,131.74,131.74
Chloé,Mule/Clog,Q2,2,612.5,192.74,183.74
Chloé,Mule/Clog,Q3,1,850,169.74,169.74
Chloé,Poncho,Q2,1,520,135.74,null
Chloé,Pullover Sweater,Q1,1,327,98.74,null
Chloé,Pullover Sweater,Q2,1,335,100.74,null
Chloé,Pullover Sweater,Q3,1,1500,134.74,134.74
Chloé,Rain Boots,Q2,1,695,278.74,278.74
Chloé,Rain Boots,Q3,5,675,188.24,188.24
Chloé,Romper,Q2,1,180,70.74,null
Chloé,Sandals,Q1,7,607.71,219.34,258.41
Chloé,Sandals,Q2,27,613.78,217.17,167.3
Chloé,Sandals,Q3,18,721.11,157.09,124.85
Chloé,Satchel,Q1,1,1250,399.74,399.74
Chloé,Satchel,Q2,1,1890,739.74,739.74
Chloé,Satchel,Q3,1,2250,564.74,null
Chloé,Scarf,Q2,2,370,107.74,null
Chloé,Short Sleeve Blouse,Q2,1,650,240.74,49.74
Chloé,Short Sleeve Silk Top,Q2,2,1045,210.74,205.74
Chloé,Short Sleeve T-Shirt,Q1,1,120,60.74,null
Chloé,Short Sleeve T-Shirt,Q2,1,650,162.74,null
Chloé,Short Sleeve Top,Q1,1,945,188.74,188.74
Chloé,Short Sleeve Top,Q2,2,900,117.24,117.24
Chloé,Short Sleeve Turtleneck,Q2,1,550,143.74,143.74
Chloé,Shorts,Q1,1,650,169.74,null
Chloé,Shorts,Q2,2,692.5,157.74,238.74
Chloé,Shorts,Q3,1,239,57.74,null
Chloé,Shoulder Bag,Q3,1,1680,null,null
Chloé,Silk Pants,Q1,1,1850,369.74,null
Chloé,Silk Pants,Q2,1,1850,314.74,299.74
Chloé,Silk Scarf,Q3,1,360,75.74,75.74
Chloé,Silk Skirt,Q1,1,1290,232.74,null
Chloé,Silk Skirt,Q2,1,3250,195.74,null
Chloé,Silk Skirt,Q3,1,2500,224.74,null
Chloé,Skirt,Q1,1,350,175.74,null
Chloé,Sleeveless Blouse,Q1,2,229,null,null
Chloé,Sleeveless Blouse,Q2,1,119,61.74,null
Chloé,Sleeveless Blouse,Q3,2,1520,142.24,142.24
Chloé,Sleeveless Silk Top,Q1,1,1200,275.74,275.74
Chloé,Sleeveless T-Shirt,Q2,1,490,132.74,132.74
Chloé,Sleeveless T-Shirt,Q3,1,490,117.74,117.74
Chloé,Sleeveless Top,Q1,1,890,169.74,169.74
Chloé,Sleeveless Top,Q2,2,837.5,183.24,175.74
Chloé,Sneakers,Q1,1,950,446.74,446.74
Chloé,Sneakers,Q2,11,765,253.56,222.62
Chloé,Sneakers,Q3,14,763.93,205.03,142.49
Chloé,Sunglasses,Q1,14,408.43,166.1,139.58
Chloé,Sunglasses,Q2,47,440.23,156.47,147.8
Chloé,Sunglasses,Q3,13,384.46,98.28,83.31
Chloé,Sweater Vest,Q1,1,1300,377.74,null
Chloé,Sweater Vest,Q2,1,690,165.74,null
Chloé,Sweatshirt,Q2,3,367,102.07,59.24
Chloé,Sweatshirt,Q3,1,850,null,null
Chloé,Tank Top,Q3,1,110,25.74,null
Chloé,Tote,Q1,1,382,null,null
Chloé,Tote,Q2,1,550,319.74,319.74
Chloé,Tote,Q3,2,1370,538.74,492.74
Chloé,Track Pants,Q2,1,225,65.74,null
Chloé,Vest,Q1,1,306,null,null
Chloé,Wallet,Q2,1,630,252.74,null
Chloé,Wedges,Q1,3,858.33,444.41,null
Chloé,Wedges,Q2,10,806.9,180.12,51.37
Chloé,Wedges,Q3,17,757.35,151.09,139.74
Chloé,Wool Cardigan,Q1,1,1200,216.74,null
Chloé,Wool Cardigan,Q2,2,885,163.74,163.74
Chloé,Wool Coat,Q2,2,2348,753.74,1109.74
Chloé,Wool Pants,Q1,4,1287.5,243.74,272.74
Chloé,Wool Pants,Q2,7,1140.71,196.88,195.24
Chloé,Wool Pants,Q3,2,1120,133.24,147.74
Chloé,Wool Pullover Sweater,Q1,2,1345,233.24,233.24
Chloé,Wool Pullover Sweater,Q2,3,1119.33,272.74,null
Chloé,Wool Pullover Sweater,Q3,1,1690,219.74,null
Chloé,Wool Skirt,Q1,1,1385,180.74,null
Chloé,Wool Skirt,Q2,1,790,165.74,165.74
Chloé,Wristlet,Q2,1,630,308.74,0
Chloé White Wardrobe,Short Sleeve T-Shirt,Q2,1,470,136.74,136.74
Chloé x Mifuko,Satchel,Q2,1,390,234.74,234.74
Chloé x Mifuko,Tote,Q2,1,355,237.74,237.74
Christian Dior,3/4 Sleeve Blouse,Q1,1,695,354.74,null
Christian Dior,3/4 Sleeve T-Shirt,Q2,1,800,104.74,104.74
Christian Dior,Ankle Boots,Q2,4,1342.5,306.99,163.87
Christian Dior,Athletic Shorts,Q2,1,300,72.74,null
Christian Dior,Backpack,Q1,1,306,null,null
Christian Dior,Belt,Q1,2,565,54.74,54.74
Christian Dior,Belt,Q2,3,670,133.41,133.41
Christian Dior,Blazer,Q1,3,802.67,209.74,108.74
Christian Dior,Blazer,Q2,18,1248.11,250.81,203.24
Christian Dior,Blazer,Q3,5,1120,165.74,138.49
Christian Dior,Bodysuit,Q1,1,306,null,null
Christian Dior,Boots,Q2,1,1590,413.74,null
Christian Dior,Cardigan,Q2,5,1100,291.54,142.24
Christian Dior,Cardigan,Q3,4,878.75,113.41,97.24
Christian Dior,Cashmere Pullover Sweater,Q2,2,1800,396.24,null
Christian Dior,Casual Dress,Q1,1,3700,629.74,629.74
Christian Dior,Casual Dress,Q2,8,1912.5,296.74,223.74
Christian Dior,Casual Dress,Q3,3,1161.67,218.07,59.37
Christian Dior,Casual Pants,Q3,2,800,112.74,null
Christian Dior,Casual Skirt,Q1,2,229,null,null
Christian Dior,Casual Skirt,Q2,2,1039.5,184.74,184.74
Christian Dior,Casual Skirt,Q3,1,800,151.74,null
Christian Dior,Clutch,Q1,2,689.5,276.74,276.74
Christian Dior,Clutch,Q2,2,710,300.24,300.24
Christian Dior,Clutch,Q3,1,1700,169.74,null
Christian Dior,Coat,Q1,3,1219.33,267.74,267.74
Christian Dior,Coat,Q2,2,5200,572.24,572.24
Christian Dior,Coat,Q3,2,1375,268.24,null
Christian Dior,Cocktail Dress,Q1,1,3000,null,null
Christian Dior,Cocktail Dress,Q2,7,2635.71,566.03,232.06
Christian Dior,Cocktail Dress,Q3,2,2035,271.74,94.37
Christian Dior,Crossbody Bag,Q1,1,1200,275.74,275.74
Christian Dior,Crossbody Bag,Q2,3,1900,1055.07,296.74
Christian Dior,Crossbody Bag,Q3,3,1750,344.74,357.74
Christian Dior,Dress,Q3,1,820,73.74,null
Christian Dior,Dress Pants,Q2,1,1200,180.74,null
Christian Dior,Flats,Q1,2,306,null,null
Christian Dior,Flats,Q2,7,968.57,405.17,235.84
Christian Dior,Flats,Q3,2,1095,246.74,324.74
Christian Dior,Formal Skirt,Q1,1,306,null,null
Christian Dior,Formal Skirt,Q2,3,568.67,53.24,85.74
Christian Dior,Formal Skirt,Q3,4,1153.75,168.49,null
Christian Dior,Gloves,Q2,2,900,131.74,131.74
Christian Dior,Hat,Q2,2,860,266.24,266.24
Christian Dior,Heels,Q1,2,1145,531.24,379.87
Christian Dior,Heels,Q2,11,893.82,260.94,168.12
Christian Dior,Heels,Q3,8,1021.88,185.31,236.49
Christian Dior,Jacket,Q1,1,382,null,null
Christian Dior,Jacket,Q2,6,1327.33,169.49,224.41
Christian Dior,Jacket,Q3,2,1775,162.74,100.74
Christian Dior,Jeans,Q1,1,null,null,null
Christian Dior,Jeans,Q2,1,600,180.74,null
Christian Dior,Jeans,Q3,2,1675,364.24,364.24
Christian Dior,Kimono,Q2,1,650,201.74,201.74
Christian Dior,Kimono,Q3,1,650,117.74,null
Christian Dior,Leather Belt,Q1,3,615.33,299.24,306.74
Christian Dior,Leather Belt,Q2,9,632.89,172.62,160.94
Christian Dior,Leather Belt,Q3,1,600,240.74,null
Christian Dior,Leather Card Holder,Q2,2,525,214.74,null
Christian Dior,Leather Clutch,Q2,1,2450,689.74,689.74
Christian Dior,Leather Coin Purse,Q2,1,229,null,null
Christian Dior,Leather Coin Purse,Q3,1,620,155.74,155.74
Christian Dior,Leather Crossbody Bag,Q2,1,2450,614.74,614.74
Christian Dior,Leather Crossbody Bag,Q3,2,1225,293.24,293.24
Christian Dior,Leather Satchel,Q1,1,458,null,null
Christian Dior,Leather Satchel,Q2,2,1120,366.24,370.74
Christian Dior,Leather Satchel,Q3,3,2606.67,483.24,451.74
Christian Dior,Leather Shoulder Bag,Q2,1,1855,689.74,689.74
Christian Dior,Leather Shoulder Bag,Q3,1,850,288.74,null
Christian Dior,Leather Tote,Q2,1,3200,480.74,480.74
Christian Dior,Leather Wallet,Q1,2,403,200.74,200.74
Christian Dior,Leather Wallet,Q2,1,870,365.74,null
Christian Dior,Leather Wallet,Q3,1,970,184.74,null
Christian Dior,Leather Wristlet,Q3,1,750,217.74,null
Christian Dior,Long Sleeve Blouse,Q2,1,550,88.74,null
Christian Dior,Long Sleeve Blouse,Q3,2,625,90.74,null
Christian Dior,Long Sleeve Silk Top,Q2,2,1420,274.74,262.74
Christian Dior,Long Sleeve T-Shirt,Q1,2,153,null,null
Christian Dior,Long Sleeve Top,Q2,1,350,87.74,null
Christian Dior,Makeup Bag,Q2,1,400,216.74,216.74
Christian Dior,Mule/Clog,Q1,1,306,null,null
Christian Dior,Mule/Clog,Q2,1,990,475.74,475.74
Christian Dior,Overall Shorts,Q2,1,2350,519.74,null
Christian Dior,Pullover Sweater,Q1,6,777,297.41,300.74
Christian Dior,Pullover Sweater,Q2,13,716,170.64,142.45
Christian Dior,Pullover Sweater,Q3,8,1150.75,124.49,117.24
Christian Dior,Romper,Q2,1,650,175.74,null
Christian Dior,Sandals,Q1,2,229,null,null
Christian Dior,Sandals,Q2,8,768,255.24,219.41
Christian Dior,Sandals,Q3,7,950.56,225.18,189.9
Christian Dior,Satchel,Q1,1,382,null,null
Christian Dior,Satchel,Q2,1,1000,500.74,500.74
Christian Dior,Satchel,Q3,3,2450,1096.41,244.74
Christian Dior,Scarf,Q1,6,402.17,170.74,115.24
Christian Dior,Scarf,Q2,24,419.79,111.64,89.49
Christian Dior,Scarf,Q3,9,427.78,106.96,115.74
Christian Dior,Short Sleeve Blouse,Q3,1,2600,52.74,52.74
Christian Dior,Short Sleeve T-Shirt,Q2,3,494.33,365.74,null
Christian Dior,Short Sleeve Top,Q1,1,1100,385.74,null
Christian Dior,Shorts,Q2,1,153,null,null
Christian Dior,Shoulder Bag,Q2,4,1862.5,420.49,424.74
Christian Dior,Shoulder Bag,Q3,2,1987.5,702.24,674.74
Christian Dior,Silk Blazer,Q1,1,1500,180.74,180.74
Christian Dior,Silk Blazer,Q2,1,950,266.74,null
Christian Dior,Silk Scarf,Q1,4,462.25,147.41,147.41
Christian Dior,Silk Scarf,Q2,11,411.82,132.94,135.96
Christian Dior,Silk Scarf,Q3,2,329,155.74,155.74
Christian Dior,Sleeveless Blouse,Q1,3,229,null,null
Christian Dior,Sleeveless Blouse,Q2,1,229,null,null
Christian Dior,Sleeveless Top,Q2,1,995,268.74,268.74
Christian Dior,Sneakers,Q2,2,1030,399.41,0
Christian Dior,Sneakers,Q3,5,892.4,317.54,209.06
Christian Dior,Sunglasses,Q1,11,466.55,198.41,184.87
Christian Dior,Sunglasses,Q2,39,481.1,178.71,173.12
Christian Dior,Sunglasses,Q3,6,534.17,179.41,90.16
Christian Dior,Sweater Vest,Q2,1,550,88.74,88.74
Christian Dior,Sweater Vest,Q3,2,1025,155.24,null
Christian Dior,Sweatpants,Q1,1,2250,null,null
Christian Dior,Tank Top,Q2,3,601,199.74,null
Christian Dior,Tank Top,Q3,2,890,57.74,57.74
Christian Dior,Tote,Q1,2,941,494.74,null
Christian Dior,Tote,Q2,2,1186,599.74,0
Christian Dior,Tote,Q3,2,816,300.74,300.74
Christian Dior,Track Jacket,Q3,1,500,85.74,85.74
Christian Dior,Trenchcoat,Q2,5,2700,358.24,358.24
Christian Dior,Trenchcoat,Q3,2,1100,217.24,133.74
Christian Dior,Tube Top,Q2,1,1350,634.74,634.74
Christian Dior,Turtleneck Sweater,Q2,1,1850,259.74,null
Christian Dior,Turtleneck Sweater,Q3,3,1633.33,149.41,138.24
Christian Dior,Visor,Q1,1,153,null,null
Christian Dior,Wallet,Q1,1,550,252.74,252.74
Christian Dior,Wallet,Q2,4,622.25,221.07,238.74
Christian Dior,Wallet,Q3,4,698,173.74,173.74
Christian Dior,Wedges,Q2,1,995,179.74,179.74
Christian Dior,Windbreaker,Q2,1,400,100.74,100.74
Christian Dior,Wool Blazer,Q1,2,2100,521.74,284.74
Christian Dior,Wool Blazer,Q2,4,1749.75,243.49,216.74
Christian Dior,Wool Blazer,Q3,7,1385,306.03,258.24
Christian Dior,Wool Coat,Q1,3,4800,515.07,470.24
Christian Dior,Wool Coat,Q2,1,4000,359.74,359.74
Christian Dior,Wool Pullover Sweater,Q1,1,458,null,null
Christian Dior,Wool Skirt,Q1,2,950,319.74,null
Christian Dior,Wool Skirt,Q2,1,800,151.74,null
Christian Dior Boutique,Belt,Q3,1,380,79.74,79.74
Christian Dior Boutique,Cardigan,Q2,1,600,258.74,null
Christian Dior Boutique,Cardigan,Q3,1,660,145.74,null
Christian Dior Boutique,Cashmere Pullover Sweater,Q2,1,895,170.74,170.74
Christian Dior Boutique,Cashmere Pullover Sweater,Q3,1,750,157.74,157.74
Christian Dior Boutique,Casual Skirt,Q3,1,800,128.74,128.74
Christian Dior Boutique,Denim Skirt,Q1,1,2350,329.74,null
Christian Dior Boutique,Formal Skirt,Q3,1,850,127.74,null
Christian Dior Boutique,Jeans,Q3,1,2300,322.74,322.74
Christian Dior Boutique,Long Sleeve Silk Top,Q2,1,1200,312.74,312.74
Christian Dior Boutique,Long Sleeve T-Shirt,Q2,1,2400,null,null
Christian Dior Boutique,Silk Pants,Q2,1,2350,352.74,352.74
Christian Dior Boutique,Tank Top,Q2,1,950,417.74,417.74
Christian Dior Boutique,Wool Cardigan,Q2,1,995,248.74,200.74
Christian Dior Boutique,Wool Skirt,Q1,1,890,320.74,null
Christian Dior Boutique,Wool Skirt,Q2,1,2350,352.74,0
Christian Dior Chemises,Casual Skirt,Q3,1,950,null,null
Christian Dior Chemises,Long Sleeve Blouse,Q1,2,306,71.24,67.74
Christian Dior Chemises,Long Sleeve Blouse,Q2,3,652,169.74,35.37
Christian Dior Le Connaisseur,Trenchcoat,Q2,1,650,182.74,null
Christian Dior Lounge Wear,Casual Dress,Q2,1,500,175.74,167.74
Christian Dior Prēt-A-Porter,Coat,Q3,1,3200,384.74,384.74
Christian Dior Prēt-A-Porter,Formal Skirt,Q2,1,1100,165.74,null
Christian Dior Prēt-A-Porter,Long Sleeve Blouse,Q1,1,153,32.74,32.74
Christian Dior Separates,Blazer,Q2,1,1100,165.74,165.74
Christian Dior Separates,Dress Pants,Q2,1,300,90.74,90.74
Christian Dior Separates,Formal Skirt,Q2,1,700,76.74,76.74
Christian Dior Separates,Leather Jacket,Q3,1,3500,279.74,279.74
Christian Dior Separates,Long Sleeve Blouse,Q2,1,400,null,null
Christian Dior Separates,Long Sleeve Silk Top,Q2,2,356.5,77.24,100.74
Christian Dior Separates,Long Sleeve Silk Top,Q3,1,350,108.74,108.74
Christian Dior Separates,Pullover Sweater,Q1,1,790,237.74,0
Christian Dior Separates,Pullover Sweater,Q2,1,650,null,null
Christian Dior Separates,Short Sleeve Blouse,Q1,2,545,126.74,117.74
Christian Dior Separates,Short Sleeve Blouse,Q2,1,229,48.74,null
Christian Dior Separates,Short Sleeve T-Shirt,Q2,1,102,27.74,null
Christian Dior Separates,Short Sleeve Top,Q2,1,695,159.74,143.74
Christian Dior Separates,Silk Pants,Q2,2,1227.5,138.24,56.74
Christian Dior Separates,Silk Pants,Q3,1,204,57.74,null
Christian Dior Separates,Sleeveless Button-Down Shirt,Q2,1,250,70.74,70.74
Christian Dior Separates,Sweater Vest,Q2,2,353,91.24,120.74
Christian Dior Separates,Turtleneck Sweater,Q2,2,306,61.74,61.74
Christian Dior Separates,Wool Blazer,Q2,1,509,111.74,111.74
Christian Dior Separates,Wool Blazer,Q3,1,1350,243.74,232.74
Christian Dior Separates,Wool Skirt,Q2,4,1367.5,215.99,215.99
Christian Dior Sports,Casual Dress,Q2,1,550,170.74,170.74
Christian Dior Sports,Casual Skirt,Q2,1,950,161.74,null
Christian Dior Sports,Pullover Sweater,Q1,1,306,77.74,77.74
Christian Dior Sports,Short Sleeve T-Shirt,Q2,1,153,32.74,32.74
Christian Dior Sports,Windbreaker,Q2,1,306,64.74,64.74
Christian Dior The Suit,Blazer,Q2,1,764,122.74,122.74
Christian Dior The Suit,Jacket,Q2,1,950,218.74,null
Christian Dior The Suit,Wool Blazer,Q2,1,764,168.74,168.74
Christian Lacroix,Casual Dress,Q1,1,500,155.74,49.74
Christian Lacroix,Leather Shoulder Bag,Q2,1,458,121.74,109.74
Christian Lacroix,Satchel,Q1,1,382,104.74,104.74
Christian Louboutin,Ankle Boots,Q1,1,1545,293.74,293.74
Christian Louboutin,Ankle Boots,Q2,11,1002.09,287.24,280.3
Christian Louboutin,Ankle Boots,Q3,13,1073.46,253.97,178.27
Christian Louboutin,Belt,Q1,1,229,null,null
Christian Louboutin,Boots,Q1,1,1395,306.74,306.74
Christian Louboutin,Boots,Q2,5,918.2,583.74,null
Christian Louboutin,Boots,Q3,7,1780.71,466.74,466.74
Christian Louboutin,Clutch,Q2,1,1030,257.74,257.74
Christian Louboutin,Flats,Q1,2,670,326.74,326.74
Christian Louboutin,Flats,Q2,14,737.21,306.91,249.77
Christian Louboutin,Flats,Q3,10,844,173.34,182.37
Christian Louboutin,Flip Flops,Q2,2,372.5,118.24,118.24
Christian Louboutin,Hat,Q1,1,490,323.74,null
Christian Louboutin,Heels,Q1,6,795.67,375.99,375.99
Christian Louboutin,Heels,Q2,74,802.46,267.56,256.78
Christian Louboutin,Heels,Q3,99,838.88,185.38,165.46
Christian Louboutin,Leather Backpack,Q1,1,1250,514.74,null
Christian Louboutin,Leather Belt,Q1,1,490,298.74,null
Christian Louboutin,Leather Belt,Q2,1,490,225.74,225.74
Christian Louboutin,Leather Crossbody Bag,Q1,1,990,744.74,744.74
Christian Louboutin,Leather Crossbody Bag,Q2,1,4290,1329.74,854.74
Christian Louboutin,Leather Shoulder Bag,Q2,1,1090,490.74,490.74
Christian Louboutin,Leather Tote,Q1,2,1690,719.74,719.74
Christian Louboutin,Leather Wallet,Q2,2,675,237.74,237.74
Christian Louboutin,Leather Wallet,Q3,1,790,102.74,102.74
Christian Louboutin,Leather Wristlet,Q2,1,375,180.74,180.74
Christian Louboutin,Mule/Clog,Q3,2,745,300.24,194.74
Christian Louboutin,Rain Boots,Q1,1,1395,669.74,669.74
Christian Louboutin,Sandals,Q2,21,850.45,305.26,297.48
Christian Louboutin,Sandals,Q3,15,892.67,219.81,184.67
Christian Louboutin,Sneakers,Q1,2,650.5,368.74,368.74
Christian Louboutin,Sneakers,Q2,5,905,296.34,199.31
Christian Louboutin,Sneakers,Q3,7,981.43,227.6,105.19
Christian Louboutin,Wallet,Q1,1,650,182.74,182.74
Christian Louboutin,Wedges,Q2,7,800.29,318.57,174.41
Christian Louboutin,Wedges,Q3,17,858.82,173.33,146.61
Christian Siriano,Beanie,Q1,1,153,59.74,null
Christian Siriano for Payless,Ankle Boots,Q1,1,38,17.74,17.74
Christian Siriano for Payless,Flats,Q1,1,38,19.74,19.74
Christian Siriano for Payless,Heels,Q1,1,48,19.74,19.74
Christian Siriano for Payless,Heels,Q2,1,48,17.74,17.74
Christian Siriano for Payless,Wedges,Q2,1,382,120.74,null
Christy Lynn,Cocktail Dress,Q2,1,328,111.74,111.74
Chrome Hearts,Beanie,Q1,1,153,null,null
Chrome Hearts,Long Sleeve T-Shirt,Q1,1,153,null,null
Chrome Hearts,Short Sleeve T-Shirt,Q2,1,550,324.74,null
Cinderella Divine,Cocktail Dress,Q1,2,286.5,60.24,69.74
Coach,Sunglasses,Q2,1,193,60.74,54.74
Coco,Casual Dress,Q2,1,76,23.74,20.74
Comme des Garçons,Casual Pants,Q2,1,385,130.74,130.74
Comme des Garçons,Cocktail Dress,Q3,1,890,204.74,null
Comme des Garçons,Formal Skirt,Q2,1,475,166.74,166.74
Comme des Garçons,Jacket,Q2,2,1291,286.74,286.74
Comme des Garçons,Leather Belt,Q3,1,152,68.74,68.74
Comme des Garçons,Leather Coin Purse,Q2,1,176,84.74,84.74
Comme des Garçons,Leather Wallet,Q2,2,186.5,95.24,95.24
Comme des Garçons,Leather Wallet,Q3,2,400.5,67.74,63.24
Comme des Garçons,Pullover Sweater,Q2,1,365,113.74,null
Comme des Garçons,Raincoat,Q1,1,350,133.74,133.74
Comme des Garçons,Scarf,Q2,1,200,90.74,90.74
Comme des Garçons,Short Sleeve T-Shirt,Q2,2,319.75,81.99,81.99
Comme des Garçons,Short Sleeve T-Shirt,Q3,2,192.5,87.74,0
Comme des Garçons,Short Sleeve Top,Q1,1,110,34.74,null
Comme des Garçons,Sleeveless Top,Q2,1,2125,null,null
Comme des Garçons,Sneakers,Q1,1,150,79.74,79.74
Comme des Garçons,Sneakers,Q3,1,150,55.74,55.74
Comme des Garçons,Wallet,Q2,1,450,157.74,157.74
Comme des Garçons Comme des Garçons,Long Sleeve Blouse,Q2,1,306,70.74,70.74
Comme des Garçons Comme des Garçons,Short Sleeve Blouse,Q1,1,375,123.74,123.74
Comme des Garçons Comme des Garçons,Short Sleeve Blouse,Q3,1,229,52.74,52.74
Comme des Garçons GIRL,Short Sleeve T-Shirt,Q2,2,139,48.24,48.24
Comme des Garçons PLAY x Converse Jack Purcell,Sneakers,Q3,1,153,38.74,38.74
Comme des Garçons SHIRT,Zip Up Hoodie,Q2,1,500,310.74,null
Comme des Garçons play x Converse,Sneakers,Q1,7,142.57,85.57,85.57
Comme des Garçons play x Converse,Sneakers,Q2,22,145.67,93.29,90.32
Comme des Garçons play x Converse,Sneakers,Q3,22,147.77,60.64,60.64
Converse X OFF-WHITE,Sneakers,Q2,1,120,null,null
Converse x Telfar,Sneakers,Q1,1,156,93.74,93.74
Converse x Telfar,Sneakers,Q2,1,160,56.74,56.74
Cos,Short Sleeve Top,Q1,1,85,19.74,19.74
Crewcuts,Wool Pants,Q2,1,82,19.74,null
Céline,3/4 Sleeve Silk Top,Q2,1,900,170.74,170.74
Céline,Ankle Boots,Q2,7,1112.29,329.74,261.54
Céline,Ankle Boots,Q3,2,945,251.74,null
Céline,Beanie,Q2,1,750,427.74,427.74
Céline,Belt,Q1,1,690,144.74,144.74
Céline,Belt,Q3,1,690,276.74,null
Céline,Blazer,Q1,1,1550,403.74,null
Céline,Blazer,Q3,1,3500,844.74,null
Céline,Boots,Q2,2,1405,275.24,275.24
Céline,Boots,Q3,2,1175,null,null
Céline,Cargo Pants,Q2,1,1250,412.74,null
Céline,Cashmere Pullover Sweater,Q2,3,1480,265.41,270.74
Céline,Cashmere Pullover Sweater,Q3,1,1250,187.74,null
Céline,Casual Dress,Q1,1,560,285.74,285.74
Céline,Casual Dress,Q2,1,2500,199.74,199.74
Céline,Casual Dress,Q3,4,1531.25,293.74,339.74
Céline,Casual Pants,Q3,1,1200,180.74,null
Céline,Casual Skirt,Q2,4,1400,230.41,178.74
Céline,Clutch,Q1,1,229,null,null
Céline,Clutch,Q3,3,950,146.74,144.07
Céline,Coat,Q2,1,458,null,null
Céline,Cocktail Dress,Q2,2,1866,639.74,null
Céline,Cocktail Dress,Q3,1,1950,175.74,175.74
Céline,Coin Purse,Q2,1,380,133.74,133.74
Céline,Crossbody Bag,Q2,5,1518,423.14,395.74
Céline,Crossbody Bag,Q3,2,1070,271.24,204.74
Céline,Denim Jacket,Q1,1,1950,428.74,428.74
Céline,Denim Skirt,Q1,1,229,null,null
Céline,Dress Pants,Q1,2,1095,235.74,235.74
Céline,Flats,Q1,1,727,378.74,null
Céline,Flats,Q2,5,738,256.49,178.24
Céline,Flats,Q3,2,912.5,132.74,142.74
Céline,Formal Skirt,Q2,1,1500,360.74,null
Céline,Formal Skirt,Q3,2,1400,153.74,87.74
Céline,Heels,Q1,2,791,239.74,239.74
Céline,Heels,Q2,5,1038,228.74,71.87
Céline,Heels,Q3,5,898,180.74,154.74
Céline,Jeans,Q2,1,1200,539.74,null
Céline,Leather Belt,Q1,1,306,null,null
Céline,Leather Belt,Q2,3,616.67,343.07,343.07
Céline,Leather Belt,Q3,1,550,71.74,71.74
Céline,Leather Belt Bag,Q3,2,2100,null,null
Céline,Leather Bucket Bag,Q2,2,2550,1127.24,1054.74
Céline,Leather Card Holder,Q1,1,550,412.74,412.74
Céline,Leather Card Holder,Q2,1,550,148.74,148.74
Céline,Leather Card Holder,Q3,1,395,130.74,130.74
Céline,Leather Clutch,Q1,1,800,null,null
Céline,Leather Clutch,Q2,1,3450,241.74,null
Céline,Leather Clutch,Q3,1,820,205.74,null
Céline,Leather Crossbody Bag,Q1,2,854,100.74,100.74
Céline,Leather Crossbody Bag,Q2,7,1728.57,601.24,354.59
Céline,Leather Crossbody Bag,Q3,3,2016.67,451.24,284.74
Céline,Leather Hobo,Q3,1,2200,619.74,null
Céline,Leather Satchel,Q2,7,2349.71,1207.91,619.24
Céline,Leather Satchel,Q3,8,1931.38,369.99,163.87
